trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
127,0.11360416568076125,True,16,2.5,1.2000000000000002,2,0.65,0.16,0.6065573770491803,13.619466765899979,1.124589144166602,0.5236254109130499,19.92272190036588,77.0,27.0,50.0,35.064935064935064,12293.390000000001,10931.449999999999,1361.9400000000023,867.08,154.0,36.38244163965004,1.729852695434822,2.232114752636126,11.453519553357298,37.0,16.0,21.0,43.24324324324324,8623.16,4984.910000000001,3638.249999999999,489.39,76.0
128,0.11191029422350915,True,13,2.3,1.5,9,0.55,0.14,0.5409836065573771,20.11287179745001,1.2181041755677346,0.6999698444552361,19.09591346815862,57.0,21.0,36.0,36.8421052631579,11233.039999999999,9221.739999999998,2011.300000000001,665.59,209.0,32.880823980399924,1.74504561254039,2.13383297056806,12.79152570173044,33.0,14.0,19.0,42.42424242424242,7701.34,4413.259999999999,3288.080000000001,426.38,101.0
45,0.10963597683768647,True,43,2.7,1.0,16,0.6000000000000001,0.17,0.5081967213114754,4.3189660060500135,1.0569304483651771,0.2583045007093537,15.823302994909277,59.0,20.0,39.0,33.898305084745765,8018.349999999999,7586.450000000001,431.8999999999987,617.51,204.0,27.38084685489992,1.7853354787452205,1.9468447684638552,15.259906989070773,31.0,13.0,18.0,41.935483870967744,6224.589999999999,3486.51,2738.079999999999,388.51,91.0
55,0.10733329262526875,True,26,2.5,1.6,3,0.2,0.1,0.4918032786885246,20.807951004499863,1.203407310232781,0.7212751336140277,20.786563052796208,63.0,24.0,39.0,38.095238095238095,12310.58,10229.770000000004,2080.809999999996,779.69,193.0,29.04884983119997,1.7638009144954632,1.9949552747754133,13.410687706633087,30.0,13.0,17.0,43.333333333333336,6708.07,3803.1899999999996,2904.88,366.11,106.0
63,0.1071705843238089,True,24,2.6,1.4000000000000001,2,0.1,0.09,0.6229508196721312,26.095267305449905,1.2157878894627776,0.8359608105781476,19.082753807884707,76.0,29.0,47.0,38.1578947368421,14702.45,12092.939999999999,2609.510000000002,980.51,152.0,35.79254659670003,1.7096215230278156,2.2021664964411123,11.836527130416078,38.0,16.0,22.0,42.10526315789474,8623.16,5043.900000000001,3579.2599999999993,504.76,77.0
123,0.10504695457109639,True,13,2.3,1.5,2,0.55,0.1,0.5409836065573771,15.492075388700014,1.1631974583484326,0.5721364377409421,20.532007617087164,59.0,21.0,38.0,35.59322033898305,11042.28,9493.039999999997,1549.2400000000034,678.75,202.0,32.880823980399924,1.74504561254039,2.13383297056806,12.79152570173044,33.0,14.0,19.0,42.42424242424242,7701.34,4413.259999999999,3288.080000000001,426.38,100.0
145,0.10422937692356957,True,16,2.3,1.5,3,0.35000000000000003,0.13,0.5081967213114754,22.005881745599964,1.2425211897328288,0.7488619100154986,15.17381852915812,57.0,21.0,36.0,36.8421052631579,11274.599999999999,9073.970000000001,2200.6299999999974,663.79,207.0,30.81975960085001,1.745604273314044,2.0346828731429265,12.791406531104338,31.0,13.0,18.0,41.935483870967744,7215.56,4133.56,3082.0,393.65,105.0
62,0.10316118046046487,True,25,2.4,1.5,2,0.1,0.09,0.5573770491803278,29.584667445349876,1.270758268117925,0.9330499612402106,16.226039474612854,66.0,26.0,40.0,39.39393939393939,13885.080000000002,10926.61,2958.470000000001,856.49,185.0,31.557461716949962,1.719437991432629,2.042722027950013,14.074770784153657,34.0,14.0,20.0,41.1764705882353,7542.16,4386.410000000001,3155.749999999999,427.63,99.0
85,0.10023659854553559,True,18,2.0,0.8,2,0.15000000000000002,0.2,0.6721311475409836,26.1684569568,1.2083335323611224,0.8347820041623093,20.28259453837092,90.0,35.0,55.0,38.888888888888886,15177.95,12561.06,2616.8900000000012,1079.03,104.0,38.39158655645004,1.7146806256992386,2.2751484940559736,12.572142688992919,41.0,18.0,23.0,43.90243902439025,9211.109999999999,5371.910000000001,3839.199999999998,547.97,58.0
65,0.09602925508052654,True,21,2.6,1.3,5,0.5,0.05,0.6065573770491803,39.88400212809995,1.3311562904251633,1.1258338373615289,21.286233721768323,79.0,31.0,48.0,39.24050632911393,16032.260000000004,12043.859999999999,3988.400000000005,1009.51,138.0,32.673592128200035,1.668388429752066,2.1061245863309224,11.453821435642652,37.0,16.0,21.0,43.24324324324324,8155.75,4888.400000000001,3267.3499999999995,480.31,75.0
