trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,tr_on_head_dropped,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked,va_on_head_dropped,c_gate_shortfall,c_valid_trade_ratio,c_reason,c_va_pf,c_va_netpnl,c_va_dd,c_tr_pf,c_tr_netpnl,c_tr_dd
98,0.05491786530624035,True,10,2.4,0.7000000000000001,17,0.5,0.07,119.12610905594954,1.4520604347647896,1.7178778429054709,24.089881271651343,99.0,30.0,69.0,30.303030303030305,38264.29,26351.719999999998,11912.570000000003,2546.4,73.0,0.0,85.77990001120008,2.15797353045995,2.8602127714297216,14.95011519989537,42.0,14.0,28.0,33.333333333333336,15985.749999999996,7407.759999999999,8577.989999999998,845.44,31.0,0.0,,0.8235294117647058,,0.0358555443794735,-0.009252530553430822,-0.01533937111402734,0.017667932087074914,0.018632647938152162,0.0073536425689979396
82,0.05416795185466309,True,19,2.2,0.1,9,0.30000000000000004,0.07,121.6951954373997,1.4369459875568014,1.7071451763200358,24.613043471223012,108.0,32.0,76.0,29.62962962962963,40020.899999999994,27851.36,12169.539999999994,2839.69,27.0,0.0,91.64223572200008,2.0686360366012218,2.812265749766525,13.56311727131065,50.0,18.0,32.0,36.0,17739.94,8575.67,9164.269999999999,1038.04,4.0,0.0,,0.9803921568627451,,0.007937577548620955,0.0037844893529965264,0.0,0.014833973235577114,0.022270278738278863,0.005341632979189632
27,0.05174181506068294,True,16,2.5,0.0,18,0.4,0.04,114.8617284976998,1.4109679813116685,1.6668602771304561,26.30478112119124,111.0,32.0,79.0,28.82882882882883,39435.130000000005,27948.989999999998,11486.140000000007,2855.09,37.0,0.0,92.04217480755,2.096680372842945,2.9621508721002354,12.751807536459564,49.0,17.0,32.0,34.69387755102041,17597.039999999997,8392.81,9204.229999999998,1024.74,11.0,0.0,,0.9607843137254902,,0.01670143262415949,0.004673073844128451,0.00897260252147794,0.009963097064614693,0.012596165461216823,-0.0011645564549144572
31,0.04731576271116769,True,17,2.4,0.0,17,0.55,0.05,104.58159924809978,1.4410108580925025,1.5979965704676071,25.639555635879617,98.0,29.0,69.0,29.591836734693878,34172.28999999999,23714.11,10458.179999999993,2367.9,81.0,0.0,86.71157512090002,2.1408000610452422,2.9175354553266164,12.751693583049212,45.0,16.0,29.0,35.55555555555556,16272.05,7600.919999999999,8671.130000000001,912.99,24.0,0.0,,0.8823529411764706,,0.030488835187377356,-0.007181390425702293,0.008973862778335631,0.015596136461021079,-0.0019554902079213354,0.0013938089180572512
25,0.04193206201766602,True,18,2.4,0.0,12,0.4,0.05,126.89269004879986,1.439518117859607,1.7497417713975496,26.30430264690615,110.0,33.0,77.0,30.0,41560.27,28870.96,12689.309999999998,2977.67,33.0,0.0,83.57227878335,2.0291127518828107,2.7929216342898155,12.050849510694444,49.0,17.0,32.0,34.69387755102041,16478.100000000002,8120.839999999999,8357.260000000002,993.34,5.0,0.0,,0.9607843137254902,,-0.004413448925882496,-0.01416087026132748,0.01672478085640784,0.015316247667353178,0.02962806898998895,-0.0011627163088739686
108,0.03353720942790328,True,10,2.4,0.30000000000000004,17,0.35000000000000003,0.14,139.59213228479962,1.4950341365433364,1.8701513120932778,26.59988462984008,103.0,32.0,71.0,31.067961165048544,42157.75,28198.52,13959.23,2877.52,39.0,0.0,81.34276860290008,1.9844114005777498,2.595386644210168,13.562377618513096,49.0,16.0,33.0,32.6530612244898,16397.37,8263.09,8134.279999999999,971.6899999999999,13.0,0.0,,0.9607843137254902,,-0.018382621208714034,-0.01911924287976101,8.180119467652984e-06,0.02572550117055243,0.0476048760324339,-0.0022994838060756634
62,0.03303213574224325,True,14,2.6,0.5,11,0.55,0.06,148.9223665103495,1.537750377975007,1.9365206548961609,22.708627992391467,100.0,32.0,68.0,32.0,42585.89,27693.630000000005,14892.259999999995,2807.58,54.0,0.0,72.85106698975007,1.9765275333334227,2.568452440392845,14.949531286729261,44.0,14.0,30.0,31.818181818181817,14745.35,7460.2300000000005,7285.12,848.96,24.0,0.0,,0.8627450980392157,,-0.020846329722566254,-0.03800188568480608,-0.015332913382138404,0.033734796438990675,0.06081271611276361,0.012665751979999704
78,0.029792084705605938,True,16,1.9,0.4,15,0.45,0.08,140.76924764164954,1.5076031080250747,1.8916275775335718,23.52658646857247,103.0,32.0,71.0,31.067961165048544,41808.97,27732.07999999999,14076.89000000001,2836.44,61.0,0.0,73.04790425965005,1.9520756571187265,2.5517243532124905,12.751949393650863,45.0,14.0,31.0,31.11111111111111,14977.32,7672.509999999999,7304.81,880.13,22.0,0.0,,0.8823529411764706,,-0.028487541039658795,-0.03756404212548704,0.008971033665420063,0.028082183323378362,0.04927045427091684,0.009519996611036507
76,0.024038675917096776,True,15,2.1,0.5,18,0.5,0.1,123.53811328269964,1.4835926704480955,1.754055966537099,23.526520140929897,99.0,30.0,69.0,30.303030303030305,37899.71000000001,25545.9,12353.810000000005,2549.01,85.0,0.0,80.82817024809997,2.0485538784855772,2.741967925690578,14.950095667650992,44.0,14.0,30.0,31.818181818181817,15791.38,7708.550000000002,8082.829999999997,876.41,32.0,0.0,,0.8627450980392157,,0.0016619031374820459,-0.02026332876736711,-0.01533915509903623,0.023580226277694766,0.024878778670330903,0.009520251697992406
40,0.0030869547640141526,True,25,2.3,0.7000000000000001,15,0.4,0.02,107.76076555844955,1.3827280240572835,1.58093374648545,23.94476465915666,109.0,31.0,78.0,28.440366972477065,38932.26999999999,28156.129999999994,10776.139999999996,2822.86,49.0,0.0,82.72428843905011,2.056039165374133,2.6470960415974316,13.562414776209966,46.0,15.0,31.0,32.608695652173914,16105.880000000001,7833.45,8272.43,913.23,26.0,0.0,,0.9019607843137255,,0.004001055290155653,-0.01604722217280707,7.769177468188468e-06,0.004668105079417506,0.002545506364473648,0.007911741025306228
67,0.0010039297473706191,True,17,2.2,0.6000000000000001,11,0.1,0.08,140.55416688054945,1.5066929732792973,1.8649407775719662,23.94450557732419,101.0,32.0,69.0,31.683168316831683,41794.97,27739.54,14055.43,2774.72,54.0,0.0,74.70371820990003,1.9326259728391548,2.4556677688309034,14.950115846600317,45.0,14.0,31.0,31.11111111111111,15480.449999999999,8010.0599999999995,7470.389999999999,886.29,24.0,0.0,,0.8823529411764706,,-0.03456556737702496,-0.033882064646967865,-0.015339378266198935,0.0279115330585451,0.04896666956075318,0.007912737418264098
32,0.0008221231134258869,True,15,2.7,0.0,16,0.55,0.0,107.40133656059956,1.4004467516546253,1.6091033217981439,25.05040286871203,105.0,30.0,75.0,28.571428571428573,37560.35999999999,26820.269999999997,10740.089999999997,2698.68,56.0,0.0,81.36925049115001,2.034354939173986,2.7703419995594536,12.751873471132308,47.0,16.0,31.0,34.04255319148936,16003.66,7866.700000000001,8136.959999999999,934.73,13.0,0.0,,0.9215686274509803,,-0.0027752653973901753,-0.0190596481240995,0.008971873323262387,0.0079903665039191,0.0020351876878010027,0.0036596091199330725
64,0.0,True,20,2.3,0.2,8,0.2,0.01,105.96278874169984,1.3578314636337234,1.5581886439421055,26.001973460847793,116.0,33.0,83.0,28.448275862068964,40208.92,29612.6,10596.32,3033.09,4.0,0.0,89.94063670900003,2.0432357884456347,2.775766911792333,13.56311727131065,51.0,18.0,33.0,35.294117647058826,17615.410000000003,8621.33,8994.080000000004,1047.96,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,True,18,2.5,0.2,12,0.25,0.0,105.96278874169984,1.3578314636337234,1.5581886439421055,26.001973460847793,116.0,33.0,83.0,28.448275862068964,40208.92,29612.6,10596.32,3033.09,0.0,0.0,89.94063670900003,2.0432357884456347,2.775766911792333,13.56311727131065,51.0,18.0,33.0,35.294117647058826,17615.410000000003,8621.33,8994.080000000004,1047.96,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
81,-0.003599924391259237,True,18,1.6,0.30000000000000004,19,0.35000000000000003,0.03,125.06803977119947,1.43233389529182,1.7313788815455708,25.33396771388039,110.0,33.0,77.0,30.0,41435.399999999994,28928.59,12506.809999999994,2971.02,26.0,0.0,79.04798672830009,1.9697368211210466,2.5492130432020255,13.562414776209966,47.0,15.0,32.0,31.914893617021278,16056.29,8151.49,7904.800000000001,931.73,20.0,0.0,,0.9215686274509803,,-0.022968427288933765,-0.024222155017522683,7.769177468188468e-06,0.013969205935893125,0.02704462492638946,0.0025690578754464367
