stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1c_risk,15,0.649538861266299,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.0,0.025,0.65,85.88754807289936,1.3286881833016464,1.495369833640691,35.88977288297757,125,45,80,36.0,34719.26,26130.48,8588.780000000002,3652.18,0,1,93.88959936510004,1.8840438473590646,3.346508497511933,15.610236966804269,64,29,35,45.3125,20009.449999999997,10620.48,9388.969999999998,2049.75,0,0,0.2816687980953001,0.22101096183976615,-0.0034870683817386804,0.05470085470085471,0.08588754807289938,0.01643440916508232,-0.006676642225864981
1c_risk,16,0.6141670511778509,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.023000000000000003,0.6000000000000001,75.2414182272995,1.3101987271534683,1.4210647065457496,35.468507113976976,125,45,80,36.0,31780.01,24255.87,7524.139999999999,3441.84,0,1,88.51170150810002,1.8613419618528615,3.332658903333384,14.457142338640375,64,29,35,45.3125,19127.15,10275.999999999998,8851.150000000003,2012.34,0,0,0.2655351045243,0.21533549046321537,-0.0,0.05470085470085471,0.07524141822729952,0.015509936357673415,-0.012155753095492133
1c_risk,17,0.6747527443754138,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.0,0.03,0.7,108.3652584532495,1.340778221006967,1.5582888459986575,39.595111731522074,125,45,80,36.0,42636.009999999995,31799.45,10836.559999999994,4379.63,0,1,113.76123728539996,1.9003656509695288,3.3668620547408192,18.226051280531355,64,29,35,45.3125,24011.119999999995,12635.0,11376.119999999995,2411.93,0,0,0.3,0.2250914127423822,-0.018434578745893455,0.05470085470085471,0.1,0.01703891105034835,-0.003643855372278023
1c_risk,18,0.678313989513973,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,3.5,0.027,0.7,95.95213839374959,1.3524446370785566,1.5734939955788252,35.722589198706586,125,45,80,36.0,36820.17,27224.9,9595.269999999997,3744.09,0,1,97.47898712080001,1.9094141277688268,3.365836387977015,16.49934813565338,64,29,35,45.3125,20466.800000000003,10718.890000000001,9747.910000000002,2034.87,0,0,0.2924369613624,0.2273535319422067,-0.008567703632305036,0.05470085470085471,0.09595213839374961,0.01762223185392783,-0.0011840251068607674
1c_risk,19,0.5717123491738716,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,3.5,0.023000000000000003,0.45,70.86730875119956,1.3844177260164738,1.59612800821859,27.009901135304858,125,45,80,36.0,25521.81,18435.050000000003,7086.759999999998,2444.91,0,1,65.23881862295002,1.9496395861354203,3.362886793556976,13.455976222405155,64,29,35,45.3125,13393.79,6869.88,6523.910000000001,1255.87,0,0,0.19571645586885006,0.23740989653385508,-0.0,0.05470085470085471,0.07086730875119955,0.019220886300823692,-0.006203052981711551
1c_risk,20,0.678313989513973,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,3.5,0.027,0.7,95.95213839374959,1.3524446370785566,1.5734939955788252,35.722589198706586,125,45,80,36.0,36820.17,27224.9,9595.269999999997,3744.09,0,1,97.47898712080001,1.9094141277688268,3.365836387977015,16.49934813565338,64,29,35,45.3125,20466.800000000003,10718.890000000001,9747.910000000002,2034.87,0,0,0.2924369613624,0.2273535319422067,-0.008567703632305036,0.05470085470085471,0.09595213839374961,0.01762223185392783,-0.0011840251068607674
1c_risk,21,0.678313989513973,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,3.5,0.027,0.7,95.95213839374959,1.3524446370785566,1.5734939955788252,35.722589198706586,125,45,80,36.0,36820.17,27224.9,9595.269999999997,3744.09,0,1,97.47898712080001,1.9094141277688268,3.365836387977015,16.49934813565338,64,29,35,45.3125,20466.800000000003,10718.890000000001,9747.910000000002,2034.87,0,0,0.2924369613624,0.2273535319422067,-0.008567703632305036,0.05470085470085471,0.09595213839374961,0.01762223185392783,-0.0011840251068607674
1c_risk,22,0.641229822330348,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,3.0,0.027,0.7,93.94744823414966,1.375360387140492,1.6225417723232427,32.75954895197996,125,45,80,36.0,34423.4,25028.64,9394.760000000002,3376.34,0,1,86.06711608980004,1.9154757890638883,3.3359606484799866,16.170817086416065,64,29,35,45.3125,18008.02,9401.329999999998,8606.690000000002,1743.67,0,0,0.2582013482694001,0.22886894726597207,-0.006690383350948944,0.05470085470085471,0.09394744823414967,0.0187680193570246,-0.006566412146104225
1c_risk,23,0.5934806552439466,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,4.5,0.022000000000000002,0.6000000000000001,70.72146910984954,1.3058248900535787,1.3989464687068585,34.764806746990374,125,45,80,36.0,30197.070000000003,23124.9,7072.170000000002,3301.68,0,1,84.47636133760007,1.8505288847810462,3.3205790748400648,13.874155629944282,64,29,35,45.3125,18379.86,9932.22,8447.640000000001,1953.89,0,0,0.2534290840128002,0.21263222119526154,-0.0,0.05470085470085471,0.07072146910984954,0.015291244502678936,-0.013294218277498384
1c_risk,24,0.6328395843123548,True,92,21,59.0,40.0,20,16,3.4000000000000004,10,28,1.5,2.7,3.5,0.025,0.6000000000000001,87.52166157034968,1.3700563741521998,1.607004169660783,32.01646986932888,125,45,80,36.0,32403.079999999998,23650.909999999996,8752.170000000002,3226.16,0,1,83.08284370720008,1.91200138748171,3.3453095660715224,15.215582923170112,64,29,35,45.3125,17418.39,9110.029999999999,8308.36,1704.97,0,0,0.24924853112160023,0.22800034687042747,-0.0012319024181149274,0.05470085470085471,0.08752166157034968,0.018502818707609992,-0.0039027262403723653
