stage,trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_gate_shortfall,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency
1b_narrow,10,-1.1074892212752512,False,109,15,80.0,36.0,18,9,2.3000000000000003,14,29,2.0,2.2,1.0,0.015,0.5,-6.670403513449982,0.8012781361259664,-0.6703576594725258,13.793967664350786,67,18,49,26.865671641791046,2689.4500000000003,3356.4500000000003,-667.0,328.05,0,0,8.23621340560003,1.631967037014302,1.9795276203725467,7.379073511745432,31,11,20,35.483870967741936,2126.91,1303.2800000000002,823.6299999999997,167.33,0,0,0.6449353276515066,,,,,,,
1b_narrow,11,-1.0085034013605443,False,112,16,77.0,39.0,15,8,2.3000000000000003,9,32,1.8,3.1,1.0,0.015,0.5,20.99352875009994,1.4751586042374432,1.4467309843103977,8.753952244277674,93,31,62,33.333333333333336,6517.589999999999,4418.2300000000005,2099.3599999999988,514.1,0,1,18.556649053049988,2.116811911697441,2.733140581778612,5.85029221408302,47,18,29,38.297872340425535,3517.21,1661.5600000000002,1855.6499999999999,260.53,0,0,0.05102040816326525,,,,,,,
1b_narrow,12,0.22302274976486405,True,108,21,80.0,36.0,15,8,2.4000000000000004,12,29,1.8,2.2,1.0,0.015,0.5,1.8041532689998165,1.03562753516148,0.18407107386427982,8.804706519511198,110,39,71,35.45454545454545,5244.19,5063.78,180.40999999999985,561.86,0,2,20.33301510355002,1.9391287077494384,3.406868256340486,4.26896349636673,62,27,35,43.54838709677419,4198.33,2165.0600000000004,2033.2699999999995,342.33,0,0,,0.06099904531065006,0.2347821769373596,-0.0,0.049206349206349205,0.0018041532689998165,0.001781376758074005,-0.12555035171656861
1b_narrow,13,0.1615110997312109,True,113,18,78.0,38.0,15,7,2.3000000000000003,10,31,1.7,3.1,1.0,0.015,0.5,4.992175853549761,1.0791807834329437,0.35136306243856746,10.412702623566663,124,34,90,27.419354838709676,6803.759999999999,6304.5599999999995,499.1999999999998,638.65,0,1,15.33957802764993,1.5251722945560742,1.862951827221947,7.086501061700372,65,21,44,32.30769230769231,4454.83,2920.87,1533.96,355.72,0,0,,0.04601873408294979,0.13129307363901854,-0.0,0.0515873015873016,0.004992175853549761,0.003959039171647183,-0.076339224603256
1b_narrow,14,0.29046525113358523,True,109,19,76.0,37.0,15,8,2.5,12,33,1.8,2.8000000000000003,1.0,0.015,0.5,5.845980913499825,1.0939712749455477,0.42458061331410213,12.271593542165846,117,35,82,29.914529914529915,6805.65,6221.05,584.5999999999995,608.57,0,2,26.019010167900085,2.1105022129464834,3.190811112749088,7.899019064007057,59,24,35,40.67796610169491,4944.969999999999,2343.03,2601.939999999999,336.59,0,0,,0.07805703050370026,0.25,-0.0,0.046825396825396826,0.005845980913499825,0.004698563747277385,-0.09496172085628907
1b_narrow,15,0.33100022680542307,True,116,16,79.0,39.0,14,6,2.2,10,32,1.7,2.1,1.0,0.015,0.5,10.140851643749901,1.1638197578808271,0.6506130207851241,11.01212372193805,130,50,80,38.46153846153846,7204.44,6190.34,1014.0999999999995,685.14,0,1,23.927509694499985,2.0110751470488806,3.4010229195301567,3.768959160991191,65,31,34,47.69230769230769,4759.33,2366.5600000000004,2392.7699999999995,363.28000000000003,0,0,,0.07178252908349995,0.25,-0.0,0.0515873015873016,0.010140851643749902,0.008190987894041357,-0.06070144340316977
1b_narrow,16,-1.0153061224489797,False,112,18,76.0,37.0,16,9,2.4000000000000004,13,36,1.8,2.5,1.0,0.015,0.5,3.8085270792999655,1.0836297525887282,0.34160458558949025,9.36674761774631,89,28,61,31.46067415730337,4935.24,4554.36,380.8800000000001,459.56,0,2,15.442569977300044,1.9027739615913006,2.6480788645226965,3.457080417399885,46,18,28,39.130434782608695,3254.7899999999995,1710.5500000000002,1544.2399999999993,254.59,0,0,0.09183673469387754,,,,,,,
1b_narrow,17,0.1891873035707599,True,105,16,75.0,36.0,15,7,2.2,12,30,1.7,2.9000000000000004,1.0,0.015,0.5,1.0145780170499348,1.0165497667438748,0.12140331423749622,10.45970610882134,122,34,88,27.868852459016395,6232.0599999999995,6130.6,101.45999999999913,622.21,0,2,21.315790158200087,1.8549426043429782,2.621402616559785,7.176053155653957,58,24,34,41.37931034482759,4624.78,2493.22,2131.56,325.44,0,0,,0.06394737047460027,0.21373565108574455,-0.0,0.046031746031746035,0.0010145780170499347,0.0008274883371937381,-0.13636953037557462
1b_narrow,18,0.22820105038754582,True,114,20,78.0,38.0,14,8,2.5,9,33,1.8,2.0,1.0,0.015,0.5,1.2744532328998504,1.0232581484739747,0.14297848451992656,9.772305150815509,119,44,75,36.97478991596638,5606.37,5478.9400000000005,127.42999999999938,603.91,0,2,21.862714543899983,2.2174980787864618,3.7704320974754166,3.8015353932543934,55,28,27,50.90909090909091,3982.05,1795.7399999999998,2186.3100000000004,304.86,0,0,,0.06558814363169994,0.25,-0.0,0.043650793650793655,0.0012744532328998505,0.0011629074236987336,-0.13347524755154636
1b_narrow,19,0.09397343221415118,True,117,19,79.0,40.0,16,6,2.7,14,32,1.7,2.4000000000000004,1.0,0.015,0.5,2.863219751249908,1.0328643562083997,0.21550745742094077,16.89027259590819,168,59,109,35.11904761904762,9000.379999999997,8714.000000000002,286.37999999999556,829.35,0,1,13.16622336920009,1.312510384179021,1.4929674094957182,8.558196892962872,86,34,52,39.53488372093023,5529.79,4213.139999999999,1316.6500000000005,458.02,0,0,,0.03949867010760027,0.07812759604475528,-0.0,0.06825396825396826,0.002863219751249908,0.0016432178104199835,-0.09641323975384251
1b_narrow,20,0.2177097660380991,True,110,17,77.0,39.0,15,7,2.6,10,34,1.8,2.8000000000000003,1.0,0.015,0.5,13.027792023299861,1.1883201549603206,0.7856889843660979,8.410061581470202,135,45,90,33.333333333333336,8220.68,6917.899999999999,1302.7800000000016,723.79,0,1,14.089629943250056,1.4037364967477581,1.610144154920095,8.784586594380798,73,25,48,34.24657534246575,4898.900000000001,3489.8999999999996,1409.000000000001,403.09,0,0,,0.04226888982975017,0.10093412418693953,-0.0,0.057936507936507946,0.013027792023299862,0.009416007748016032,-0.005873555686414444
1b_narrow,21,0.3298766467279013,True,116,15,79.0,39.0,14,6,2.2,10,32,1.7,2.0,1.0,0.015,0.5,13.816878784299844,1.2243640644663663,0.8693537824900114,7.447053303844145,132,52,80,39.39393939393939,7539.94,6158.25,1381.6899999999996,709.23,0,1,20.972097471399977,1.8815822106391475,3.102389356432572,3.768959160991191,66,31,35,46.96969696969697,4476.19,2378.95,2097.24,364.87,0,0,,0.06291629241419992,0.2203955526597869,-0.0,0.05238095238095239,0.013816878784299845,0.011218203223318313,-0.030851232734656092
1b_narrow,22,0.3241106586240965,True,114,16,80.0,40.0,14,6,2.2,9,32,1.7,2.2,1.0,0.015,0.5,9.20049968954985,1.1488878999959542,0.608693743664219,10.989264652375507,130,47,83,36.15384615384615,7099.839999999999,6179.750000000001,920.0899999999983,676.9,0,1,25.26356876919994,2.083208993620086,3.6072115526964854,3.7612386835758516,65,31,34,47.69230769230769,4858.71,2332.32,2526.39,364.35,0,0,,0.07579070630759982,0.25,-0.0,0.0515873015873016,0.009200499689549852,0.00744439499979771,-0.06991224396015251
1b_narrow,23,0.14223429961943163,True,117,16,79.0,37.0,14,5,2.3000000000000003,10,30,1.7,2.0,1.0,0.015,0.5,3.75637764314979,1.0486639503021902,0.2775287730114156,10.779550692634604,164,63,101,38.41463414634146,8094.2699999999995,7718.649999999999,375.6200000000008,824.52,0,2,16.714001470149977,1.4440421032496649,2.1310870159498703,5.7073702220766815,88,37,51,42.04545454545455,5435.489999999999,3764.0800000000004,1671.4099999999985,483.13,0,0,,0.050142004410449935,0.11101052581241622,-0.0,0.06984126984126984,0.0037563776431497903,0.0024331975151095087,-0.09494907560296366
1b_narrow,24,0.2928431581397635,True,111,15,78.0,38.0,15,6,2.2,9,33,1.7,2.3000000000000003,1.0,0.015,0.5,5.354857603649962,1.0859077199512286,0.37291648939367167,13.222705730719017,130,44,86,33.84615384615385,6768.679999999999,6233.200000000001,535.4799999999987,657.56,0,1,25.39750130534998,2.018748345380302,3.5509387484089094,4.238090583935454,69,30,39,43.47826086956522,5032.780000000001,2493.02,2539.7600000000007,392.33,0,0,,0.07619250391604994,0.25,-0.0,0.05476190476190477,0.005354857603649963,0.00429538599756143,-0.09776149413940259
1b_narrow,25,-1.0034013605442178,False,115,16,75.0,41.0,14,7,2.1,11,30,1.8,1.9000000000000001,1.0,0.015,0.5,0.3505651502998808,1.0081869760510513,0.07184961370432154,7.632812748497229,96,34,62,35.416666666666664,4316.24,4281.19,35.05000000000018,485.67,0,1,16.098956291750056,2.038752887432089,2.9926333429247762,3.4837434263612197,49,24,25,48.97959183673469,3159.7,1549.82,1609.8799999999999,267.65,0,0,0.020408163265306145,,,,,,,
