trial,score,gated,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,leverage,risk_per_trade_pct,max_position_allocation_pct,tr_return_pct,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_gross_profit,tr_gross_loss,tr_net_pnl,tr_fees,tr_blocked,tr_head_dropped,va_return_pct,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_gross_profit,va_gross_loss,va_net_pnl,va_fees,va_blocked,va_head_dropped,c_va_ret,c_va_pf,c_va_dd,c_va_sample,c_tr_ret,c_tr_pf,c_consistency,c_gate_shortfall
37,-1.1904761904761905,False,100,10,72.0,24.0,12,19,2.8,16,24,1.6,1.4,4.5,0.009000000000000001,0.7,1.26361200455005,1.0548894090670236,0.18953510014794014,6.649596254208061,42.0,20.0,22.0,47.61904761904762,2429.0200000000004,2302.63,126.39000000000033,368.87,0.0,0.0,0.9622540576500433,1.1065314168013998,0.311690646059099,5.679982047473527,18.0,9.0,9.0,50.0,999.22,903.02,96.20000000000005,212.72,0.0,0.0,,,,,,,,1.1428571428571428
38,-1.0711796178920636,False,39,14,79.0,39.0,7,9,3.2,17,39,1.4,3.1,2.5,0.019,0.55,-8.865179299650155,0.9649771151000832,-0.015423935542859441,32.84794732104411,211.0,56.0,155.0,26.540284360189574,24424.969999999998,25311.449999999997,-886.4799999999996,2266.22,0.0,1.0,-16.370990821950144,0.8665481935568019,-0.5921264397709972,26.538113749159397,119.0,31.0,88.0,26.050420168067227,10630.12,12267.2,-1637.08,1234.83,0.0,3.0,,,,,,,,0.42707770735238215
39,-1.1217271028599378,False,150,20,75.0,28.0,15,5,3.6,7,25,0.9,3.6,3.0,0.025,0.65,-37.96487449090017,0.8929781074861792,-0.37803166996676146,59.88663934262076,261.0,59.0,202.0,22.60536398467433,31677.300000000003,35473.770000000004,-3796.470000000001,3215.81,0.0,0.0,-15.616194408300125,0.8711979432581411,-0.32911522617073274,35.849248927804865,88.0,20.0,68.0,22.727272727272727,10562.430000000002,12124.03,-1561.5999999999985,1144.39,0.0,0.0,,,,,,,,0.7303626171596267
40,-1.4990448265421372,False,73,15,60.0,36.0,11,7,1.2,15,10,1.7000000000000002,2.0,4.5,0.013000000000000001,0.5,-1.383084149999995,0.0,-0.8635624577630239,1.5480777830516583,1.0,0.0,1.0,0.0,0.0,138.31,-138.31,8.33,0.0,0.0,-1.4451723194999795,0.0,-1.5433509398015794,1.510694942020146,1.0,0.0,1.0,0.0,0.0,144.52,-144.52,14.46,0.0,0.0,,,,,,,,2.994268959252823
41,-1.0080787274153336,False,127,15,64.0,32.0,17,5,2.9000000000000004,9,30,1.8,2.9000000000000004,2.0,0.017,0.55,-4.847236449200118,0.9570736700975967,-0.05912646132086892,31.792440728090682,137.0,38.0,99.0,27.73722627737226,10807.630000000001,11292.370000000003,-484.7400000000016,1190.73,0.0,2.0,14.693040025249902,1.2392693483932113,1.0646935600650185,15.440247509766044,59.0,19.0,40.0,32.20338983050848,7610.13,6140.82,1469.3100000000004,681.9,0.0,0.0,,,,,,,,0.04847236449200118
42,-1.0901360544217686,False,128,13,61.0,31.0,19,8,3.4000000000000004,6,28,1.9000000000000001,2.6,1.5,0.017,0.6000000000000001,5.995538220099861,1.1225695927975516,0.42839300083027765,7.265341269209445,73.0,23.0,50.0,31.506849315068493,5491.240000000001,4891.670000000001,599.5699999999997,627.82,0.0,2.0,12.333718411699957,1.7834750957611019,1.7284831985758065,6.52972622436018,30.0,12.0,18.0,40.0,2807.6,1574.2300000000002,1233.3699999999997,281.2,0.0,0.0,,,,,,,,0.5408163265306122
43,-1.0473586850632906,False,142,16,66.0,27.0,16,6,2.7,19,32,0.5,3.4000000000000004,2.0,0.014000000000000002,0.45,-4.037017835600054,0.9793403930089664,0.011148118553351483,31.650634485814976,200.0,50.0,150.0,25.0,19137.32,19541.03,-403.7099999999991,1615.43,0.0,1.0,-8.550764443050175,0.8838119980270963,-0.47528825696576005,22.89713355673808,90.0,22.0,68.0,24.444444444444443,6504.6,7359.709999999999,-855.1099999999988,652.6800000000001,0.0,0.0,,,,,,,,0.2841521103797439
44,-1.1713574084915501,False,114,15,57.0,34.0,14,4,2.5,6,23,1.9000000000000001,3.1,1.0,0.012,0.55,-9.37078870830008,0.6812309073961942,-1.0156065850603275,12.156329457278016,65.0,14.0,51.0,21.53846153846154,2002.5600000000002,2939.62,-937.0599999999997,338.32,0.0,1.0,-2.7226306362499963,0.776000658192439,-0.5118382523354779,8.876681184653021,29.0,8.0,21.0,27.586206896551722,943.19,1215.45,-272.26,155.59,0.0,0.0,,,,,,,,1.0281444509493005
45,-1.1711796312245097,False,127,7,69.0,30.0,20,7,2.2,5,29,1.7000000000000002,2.8,2.5,0.018000000000000002,0.5,-11.211180095250038,0.7556211431274372,-0.8722530388857335,14.636867752635252,55.0,14.0,41.0,25.454545454545453,3466.48,4587.59,-1121.1100000000001,611.43,0.0,2.0,15.352402859450049,2.0334486658229896,1.764665186216471,6.697333577333348,22.0,8.0,14.0,36.36363636363637,3020.81,1485.5599999999997,1535.2500000000002,286.32,0.0,0.0,,,,,,,,1.0270777873470582
46,0.04143446672472716,True,92,18,64.0,26.0,17,5,3.2,9,35,2.0,2.3,2.0,0.021,0.6000000000000001,5.981664530149683,1.038521186266024,0.29001090316556977,34.239854047862536,142.0,50.0,92.0,35.2112676056338,16125.160000000002,15527.039999999997,598.1200000000044,1517.15,0.0,1.0,10.509599364349924,1.1210734590195097,0.745275711700873,23.01775257155496,74.0,26.0,48.0,35.13513513513514,9731.31,8680.349999999999,1050.960000000001,924.12,0.0,0.0,0.03152879809304977,0.03026836475487743,-0.045815728980314066,0.05873015873015874,0.005981664530149683,0.0019260593133011983,-0.041184849716495595,
