trial,score,ema_period,rsi_period,rsi_overbought,rsi_oversold,atr_period,consolidation_candles,consolidation_atr_mult,swing_lookback,volume_sma_period,volume_mult,risk_reward_ratio,risk_per_trade_pct,max_position_allocation_pct,leverage,tr_return_pct,tr_net_pnl,tr_gross_profit,tr_gross_loss,tr_pf,tr_sharpe,tr_max_dd,tr_trades,tr_wins,tr_losses,tr_win_rate,tr_fees,tr_blocked,va_return_pct,va_net_pnl,va_gross_profit,va_gross_loss,va_pf,va_sharpe,va_max_dd,va_trades,va_wins,va_losses,va_win_rate,va_fees,va_blocked
268,0.8891559432387117,51,11,65.0,23.0,8,11,3.0,18,29,1.4,2.6,0.026000000000000002,0.65,4.0,81.16273263040009,8116.27326304001,58016.78,49900.53,1.162648573071268,1.1883730871666898,32.51774982552354,212.0,74.0,138.0,34.905660377358494,6139.86,0.0,81.77776772014997,8177.776772014997,22063.81,13886.039999999997,1.5889202393194897,2.5430510937175823,19.771355935966806,81.0,34.0,47.0,41.97530864197531,2144.21,0.0
274,0.8870521081151229,48,11,65.0,24.0,8,12,3.1,18,28,1.4,2.7,0.026000000000000002,0.65,4.0,94.8684863600997,9486.84863600997,61505.240000000005,52018.46,1.1823733343893688,1.2766412064067576,39.989801250669416,216.0,74.0,142.0,34.25925925925926,6343.22,0.0,46.967769945050115,4696.776994505011,19734.989999999998,15038.220000000001,1.3123222030266877,1.6398400728330904,28.842633484881052,87.0,32.0,55.0,36.7816091954023,2180.6,0.0
265,0.8433053145720498,49,10,65.0,22.0,8,11,3.0,18,29,1.4,2.6,0.026000000000000002,0.65,4.0,81.64637012225005,8164.637012225005,57399.030000000006,49234.369999999995,1.1658325271553187,1.205901618568361,27.344524990645898,208.0,73.0,135.0,35.09615384615385,6211.56,0.0,64.96746335744989,6496.746335744989,18956.54,12459.779999999999,1.5214185162177825,2.1734008305347747,19.51174069438868,77.0,32.0,45.0,41.55844155844156,1987.98,0.0
277,0.7829393471349548,53,13,66.0,24.0,8,12,3.1,18,31,1.4,2.7,0.026000000000000002,0.65,4.0,87.40633807499965,8740.633807499966,54235.1,45494.520000000004,1.192123798646518,1.2274885547200998,23.913219059570544,196.0,66.0,130.0,33.673469387755105,5384.86,0.0,30.169391003100156,3016.9391003100154,19969.260000000002,16952.350000000002,1.177964117069315,1.154238565337383,18.781071352594626,97.0,35.0,62.0,36.08247422680412,2115.22,0.0
282,0.7746807426163204,53,14,66.0,25.0,8,12,3.3000000000000003,18,33,1.4,2.7,0.027,0.65,4.0,102.08741923189947,10208.741923189948,59114.78,48906.06999999999,1.2087411644403243,1.313628181038328,30.973845617238116,192.0,66.0,126.0,34.375,5534.86,0.0,21.375696167650077,2137.5696167650076,19114.37,16976.8,1.1259112435794731,0.889964330410927,26.107527725123735,98.0,34.0,64.0,34.69387755102041,1951.95,0.0
257,0.7495406595087216,39,10,63.0,21.0,9,10,2.8,20,27,1.5,2.6,0.023000000000000003,0.65,4.0,80.84399494410013,8084.399494410012,47376.34,39291.95,1.2057518143029298,1.3204145500565487,30.563869508430336,189.0,68.0,121.0,35.97883597883598,5523.47,0.0,32.34559532230013,3234.5595322300123,14912.880000000001,11678.34,1.2769691582879075,1.4117166702285928,29.945740819484357,77.0,29.0,48.0,37.66233766233766,1858.86,0.0
216,0.7069386585718755,46,9,64.0,20.0,8,8,2.7,20,27,1.5,2.5,0.025,0.65,4.5,54.059628770350066,5405.962877035006,45178.509999999995,39772.55,1.1359218858232623,0.9764289857209614,23.78049845764356,186.0,66.0,120.0,35.483870967741936,5446.29,0.0,88.70253977035027,8870.253977035027,19917.280000000002,11047.04,1.8029517409188345,2.940372497724274,20.823753743176436,70.0,30.0,40.0,42.857142857142854,2078.03,0.0
251,0.6955500463465053,38,10,63.0,21.0,9,10,2.8,19,27,1.5,2.4000000000000004,0.024,0.65,4.0,71.90991347839957,7190.991347839958,50362.479999999996,43171.48,1.166568299256824,1.2076686497955071,34.77597596115403,193.0,73.0,120.0,37.82383419689119,6138.09,0.0,38.380129860750166,3838.0129860750167,14369.03,10530.979999999998,1.3644532607601576,1.626196557742518,32.82898184384525,78.0,32.0,46.0,41.02564102564103,1766.48,0.0
249,0.6719635255144341,42,10,64.0,21.0,9,11,2.8,20,28,1.5,2.4000000000000004,0.024,0.65,4.0,83.49266668449978,8349.266668449978,44757.7,36408.38999999999,1.2293237904779641,1.3781949443556172,30.639665862689426,176.0,66.0,110.0,37.5,5129.44,0.0,19.74165470940019,1974.165470940019,13483.69,11509.520000000002,1.1715249636822385,0.9894025393291445,34.67190947729286,74.0,27.0,47.0,36.486486486486484,1744.23,0.0
186,0.6528388211726066,40,10,63.0,21.0,11,8,2.8,20,28,1.5,2.5,0.022000000000000002,0.6000000000000001,4.5,52.5291936332499,5252.919363324991,45368.869999999995,40115.96,1.130943145820267,0.9929390757656064,31.27637132987136,203.0,71.0,132.0,34.97536945812808,5235.62,0.0,74.1310657898501,7413.106578985011,20489.13,13076.06,1.566919240199265,2.6008220194373317,22.14309457868443,87.0,36.0,51.0,41.37931034482759,2314.96,0.0
214,0.6469315344485171,45,9,64.0,20.0,8,8,2.7,20,27,1.5,2.5,0.025,0.6000000000000001,4.5,52.258102048200094,5225.810204820009,43991.380000000005,38765.61,1.1348042762644521,0.9655983976794087,23.29832466521936,187.0,66.0,121.0,35.294117647058826,5240.38,0.0,73.1214908669003,7312.149086690031,18440.01,11127.86,1.6571029829634807,2.5660649452658597,23.165421032469315,72.0,30.0,42.0,41.666666666666664,1952.01,0.0
270,0.6181889347767925,52,11,65.0,23.0,8,11,3.0,18,29,1.4,2.6,0.026000000000000002,0.65,4.0,43.867942879799834,4386.794287979983,49839.77,45452.94999999999,1.0965134276213098,0.8184114799732609,32.51738807315761,209.0,70.0,139.0,33.49282296650718,5487.09,0.0,86.84713928579988,8684.71392857999,22493.8,13809.09,1.6289125496321626,2.671424500798057,18.125709842167343,80.0,34.0,46.0,42.5,2151.19,0.0
261,0.6016308382674534,48,10,65.0,22.0,8,10,2.8,19,29,1.5,2.6,0.024,0.65,4.0,49.24911975150002,4924.911975150002,37521.509999999995,32596.629999999997,1.1510855570038987,0.9488962065122714,28.410206853115742,184.0,63.0,121.0,34.23913043478261,4279.43,0.0,64.77787799364992,6477.787799364993,16588.260000000002,10110.46,1.6407027969053836,2.3531175251277143,17.649462928160357,66.0,28.0,38.0,42.42424242424242,1719.42,0.0
262,0.5928116005540776,49,10,65.0,22.0,8,10,2.8,19,29,1.4,2.6,0.025,0.65,4.0,54.15443610770014,5415.443610770015,44590.079999999994,39174.67999999999,1.1382372491619588,0.9612619998326192,33.807841775518426,206.0,71.0,135.0,34.46601941747573,5115.61,0.0,50.61457429744992,5061.457429744993,16450.94,11389.47,1.4443990809054328,1.8563820530627753,18.900400013115558,72.0,29.0,43.0,40.27777777777778,1795.77,0.0
210,0.5855353042408187,44,9,64.0,21.0,9,8,2.7,20,27,1.5,2.5,0.024,0.6000000000000001,4.5,48.89517536044987,4889.517536044987,42385.45999999999,37495.91,1.1304022225357375,0.9367640504598997,23.606088285075785,187.0,66.0,121.0,35.294117647058826,5044.09,0.0,61.130217313700285,6113.021731370029,16424.54,10311.5,1.5928371235998644,2.3270953473773526,22.26975110463061,72.0,29.0,43.0,40.27777777777778,1811.67,0.0
231,0.5813203091809419,45,10,64.0,20.0,8,9,2.7,20,29,1.5,2.5,0.024,0.7,4.5,52.52647731740011,5252.647731740011,39521.37999999999,34268.81,1.1532755295558845,0.9542471052510353,31.065248881955476,194.0,68.0,126.0,35.05154639175258,4708.76,0.0,50.19835324700034,5019.835324700034,17503.99,12484.180000000002,1.4020936897737777,1.852965064238267,21.179858209863,72.0,28.0,44.0,38.888888888888886,2045.05,0.0
243,0.5761674717550789,43,10,63.0,20.0,8,10,2.9000000000000004,20,29,1.5,2.4000000000000004,0.025,0.7,4.0,50.637706581949715,5063.7706581949715,41076.64,36012.89,1.1406093762538914,0.9300245255958218,25.079204808734573,194.0,70.0,124.0,36.08247422680412,4787.94,0.0,53.71378725875024,5371.3787258750235,17064.6,11693.229999999998,1.4593572520167655,2.039838496311172,29.368384296298412,73.0,31.0,42.0,42.465753424657535,2039.39,0.0
176,0.5635044320990532,39,9,64.0,22.0,12,8,2.7,20,26,1.5,2.5,0.023000000000000003,0.45,2.5,58.80578106734984,5880.5781067349835,29083.679999999997,23203.04,1.2534426523421067,1.4313091289478668,14.952053566415632,189.0,69.0,120.0,36.507936507936506,2847.44,0.0,18.318080982000122,1831.808098200012,7829.93,5998.14,1.3053930051649345,1.3291111203710664,14.600541127478895,79.0,30.0,49.0,37.9746835443038,853.09,0.0
266,0.5609885389741198,50,11,65.0,23.0,8,11,3.1,18,29,1.4,2.6,0.026000000000000002,0.65,4.0,40.8738562144999,4087.38562144999,48157.91999999999,44070.6,1.0927448230793317,0.76555960954375,39.14803969340293,225.0,75.0,150.0,33.333333333333336,5310.73,0.0,75.77302756249995,7577.302756249996,22866.21,15288.84,1.4956144481857354,2.323632171600624,24.151966868788733,89.0,36.0,53.0,40.449438202247194,2290.29,0.0
218,0.5506616082182816,44,10,64.0,20.0,8,8,2.7,20,28,1.5,2.5,0.024,0.65,4.0,41.42274517910004,4142.274517910004,40842.049999999996,36699.86,1.1128666430880116,0.8220080552075822,33.03947969987978,196.0,68.0,128.0,34.69387755102041,4665.87,0.0,69.43844163180034,6943.844163180034,19907.620000000003,12963.770000000002,1.5356350814616426,2.314501451819098,21.834549903879616,82.0,33.0,49.0,40.24390243902439,2114.18,0.0
191,0.5429267243499285,40,9,63.0,20.0,10,9,3.0,20,28,1.5,2.4000000000000004,0.021,0.6000000000000001,5.0,26.955361676899575,2695.5361676899574,40100.15,37404.58,1.0720652390696541,0.6498303121313004,27.56162210135062,212.0,73.0,139.0,34.43396226415094,5160.37,0.0,104.84705103270034,10484.705103270033,22706.27,12221.56,1.8578863909353636,3.377350611536471,13.47125500985033,82.0,38.0,44.0,46.34146341463415,2418.89,0.0
190,0.5338282614552924,39,9,63.0,20.0,10,9,3.0,20,28,1.5,2.4000000000000004,0.021,0.6000000000000001,5.0,26.421828138799704,2642.18281387997,40772.869999999995,38130.75,1.0692910577421109,0.6416093603086532,30.083763337888065,213.0,74.0,139.0,34.74178403755869,5281.95,0.0,103.28863023135024,10328.863023135025,22321.47,11992.62,1.8612671793152789,3.3039466468003384,14.478549994063473,86.0,40.0,46.0,46.51162790697674,2430.6,0.0
246,0.5166266708148439,42,10,64.0,20.0,7,10,2.8,20,27,1.5,2.3,0.024,0.65,4.0,45.49127238595,4549.127238595,41435.590000000004,36886.41,1.1233294321675653,0.8780897915477469,32.52181906554867,207.0,76.0,131.0,36.71497584541063,4916.98,0.0,47.31677710635004,4731.677710635004,16783.41,12051.77,1.3926095502984208,1.8387842176068663,27.313235603495677,83.0,34.0,49.0,40.963855421686745,1998.93,0.0
93,0.5142575186925729,45,9,63.0,32.0,13,7,2.5,8,26,1.2000000000000002,2.5,0.029,0.3,2.0,45.07445459415001,4507.445459415001,16806.9,12299.43,1.3664779587346731,1.845746020350111,8.46221628923083,255.0,90.0,165.0,35.294117647058826,1869.78,0.0,23.267079880849998,2326.7079880849997,6492.33,4165.66,1.558535742235324,2.6888102660454254,5.822459721796867,113.0,44.0,69.0,38.93805309734513,745.25,0.0
278,0.5109759258349754,52,13,66.0,24.0,8,12,3.3000000000000003,18,31,1.4,2.7,0.026000000000000002,0.65,4.0,48.85931139784963,4885.931139784963,48384.18000000001,43498.219999999994,1.1123255158486949,0.8584537053311666,29.661722922281854,199.0,65.0,134.0,32.663316582914575,4921.59,0.0,38.26850306620007,3826.8503066200064,22450.04,18623.18,1.205489073294679,1.3305154760493858,20.297236566242827,101.0,36.0,65.0,35.64356435643565,2224.12,0.0
177,0.4967861142430567,40,9,64.0,22.0,13,8,2.8,19,26,1.5,2.4000000000000004,0.022000000000000002,0.5,2.5,45.883143369399676,4588.314336939968,30923.62,26335.260000000002,1.1742287716164563,1.1375595671322651,21.060758473043,203.0,73.0,130.0,35.960591133004925,3284.39,0.0,33.76775171300002,3376.7751713000016,10328.96,6952.219999999999,1.4857067238953887,2.0343689976581896,13.000959929337244,84.0,35.0,49.0,41.666666666666664,1078.11,0.0
122,0.4967065365731357,44,7,66.0,29.0,11,7,2.1,20,20,1.3,2.6,0.027,0.35,3.5,46.3196014173498,4631.96014173498,22435.22,17803.229999999996,1.2601769454194551,1.3404242947948302,19.885508621289265,155.0,54.0,101.0,34.83870967741935,2527.96,0.0,26.476805790000018,2647.6805790000017,7467.020000000001,4819.35,1.5493832155788645,2.067398830376436,15.132503582805827,59.0,21.0,38.0,35.59322033898305,829.77,0.0
232,0.4955380782836417,45,11,64.0,20.0,8,9,2.7,20,29,1.5,2.5,0.025,0.7,4.5,37.13972688045018,3713.972688045018,41156.36,37442.37,1.0991921718630524,0.7438171771656853,32.425618052666486,201.0,69.0,132.0,34.32835820895522,4887.47,0.0,62.81663802530033,6281.663802530033,21158.780000000002,14877.07,1.4222410730069834,2.0819551935016953,20.35716146587819,79.0,31.0,48.0,39.24050632911393,2345.99,0.0
212,0.4885439997978611,41,9,64.0,21.0,8,8,2.7,20,28,1.5,2.5,0.024,0.6000000000000001,4.5,35.71919954729996,3571.919954729996,42077.560000000005,38505.65,1.0927632698058598,0.7486492891734983,31.072274779093647,193.0,66.0,127.0,34.196891191709845,5027.88,0.0,63.9336038425002,6393.36038425002,18351.829999999998,11958.45,1.5346328328504109,2.3043495299264247,21.862089209295377,78.0,31.0,47.0,39.743589743589745,2039.89,0.0
221,0.4673016155893999,44,10,64.0,20.0,7,9,2.7,20,30,1.5,2.4000000000000004,0.024,0.7,4.0,37.966363845049855,3796.6363845049855,33327.76,29531.139999999996,1.1285632725319783,0.7911126914020533,35.91041188747086,194.0,69.0,125.0,35.56701030927835,3867.49,0.0,49.708368950250154,4970.836895025015,17690.86,12720.02,1.390788693728469,1.865147808370755,24.494191157893265,79.0,31.0,48.0,39.24050632911393,2056.01,0.0
222,0.4673016155893999,44,10,64.0,20.0,7,9,2.7,20,30,1.5,2.4000000000000004,0.024,0.7,4.0,37.966363845049855,3796.6363845049855,33327.76,29531.139999999996,1.1285632725319783,0.7911126914020533,35.91041188747086,194.0,69.0,125.0,35.56701030927835,3867.49,0.0,49.708368950250154,4970.836895025015,17690.86,12720.02,1.390788693728469,1.865147808370755,24.494191157893265,79.0,31.0,48.0,39.24050632911393,2056.01,0.0
220,0.4650413432742166,44,10,64.0,20.0,8,9,2.7,20,29,1.5,2.4000000000000004,0.024,0.7,4.0,37.27512846394968,3727.5128463949677,35496.35999999999,31768.84,1.1173325812336867,0.7769105775819948,32.975178174524366,195.0,69.0,126.0,35.38461538461539,4225.46,0.0,51.17888567470016,5117.888567470016,17275.920000000002,12158.029999999999,1.420947308075404,1.9651402773409972,22.435299682026432,75.0,30.0,45.0,40.0,1989.75,0.0
171,0.4531695633520982,46,9,64.0,22.0,12,9,2.8,20,24,1.4,2.6,0.024,0.45,2.5,53.46889853830012,5346.889853830011,29282.32,23935.42,1.22338860149519,1.3074260650242608,18.791162557298392,208.0,73.0,135.0,35.09615384615385,2997.24,0.0,13.416778289799913,1341.6778289799913,7373.039999999999,6031.33,1.2224567383976668,1.036397184542285,14.376640333980639,82.0,28.0,54.0,34.146341463414636,925.8,0.0
219,0.44654940255418263,45,10,64.0,20.0,7,8,2.7,20,29,1.5,2.4000000000000004,0.024,0.65,4.5,21.123157010749782,2112.3157010749783,36070.479999999996,33958.18000000001,1.0622029802539472,0.5415925269087762,33.93962890979985,203.0,70.0,133.0,34.48275862068966,4426.1,0.0,88.46245970270022,8846.245970270022,22558.2,13711.970000000001,1.6451465398480305,2.709124305242359,18.64189066204168,82.0,35.0,47.0,42.68292682926829,2333.06,0.0
211,0.4287238692239212,43,9,64.0,21.0,9,8,2.7,20,27,1.5,2.5,0.024,0.6000000000000001,4.5,33.465101422049976,3346.5101422049975,40571.71000000001,37225.26,1.0898972901733932,0.7254826380306214,24.72072870724615,191.0,66.0,125.0,34.55497382198953,4926.75,0.0,49.73476611690032,4973.476611690032,15729.64,10756.17,1.4623829857653792,1.980965182370013,26.174510609624445,75.0,29.0,46.0,38.666666666666664,1809.96,0.0
189,0.4197375149300416,41,9,63.0,20.0,10,9,2.9000000000000004,20,28,1.5,2.4000000000000004,0.023000000000000003,0.6000000000000001,5.0,24.592082501449696,2459.2082501449695,39726.73,37267.53,1.0659877378511537,0.5995538525315534,31.23340312883659,200.0,69.0,131.0,34.5,5134.31,0.0,70.33882366940023,7033.882366940023,18141.39,11107.5,1.6332559081701552,2.591086555013732,18.383183589503467,74.0,32.0,42.0,43.24324324324324,2063.05,0.0
134,0.4133094133311192,60,7,65.0,28.0,12,8,2.4000000000000004,20,21,1.3,2.8,0.013000000000000001,0.35,2.0,34.500547896749936,3450.054789674994,10816.81,7366.72,1.4683346183919028,1.8030504815195814,9.016560807143456,134.0,50.0,84.0,37.3134328358209,1120.72,0.0,11.606530712900094,1160.6530712900094,3288.98,2128.3399999999997,1.5453264046158042,1.4054340459234338,4.878888485094009,47.0,17.0,30.0,36.170212765957444,345.11,0.0
256,0.40722154100650626,47,10,64.0,20.0,8,10,2.8,19,29,1.5,2.5,0.02,0.6000000000000001,4.0,29.456881738649898,2945.68817386499,27885.04,24939.33,1.1181150415829133,0.7363604583193012,28.103698723275265,189.0,65.0,124.0,34.39153439153439,3420.9700000000003,0.0,50.7979472539002,5079.79472539002,13150.289999999999,8070.48,1.629430963214084,2.2616871241063703,20.844083872458864,66.0,28.0,38.0,42.42424242424242,1446.99,0.0
223,0.4061368076577783,45,11,64.0,20.0,7,9,2.7,20,30,1.5,2.4000000000000004,0.024,0.7,4.5,22.345216801849983,2234.5216801849983,34222.25000000001,31987.780000000002,1.0698538629439118,0.5596436985227276,36.027318669456704,202.0,70.0,132.0,34.65346534653465,4151.2,0.0,71.58423960810029,7158.423960810029,22012.739999999998,14854.29,1.4819112862344814,2.339712047523787,19.61145484733061,83.0,34.0,49.0,40.963855421686745,2394.56,0.0
228,0.39955853711873784,45,10,64.0,20.0,8,9,2.7,20,30,1.5,2.5,0.025,0.7,4.5,29.76898513400012,2976.8985134000122,34740.26,31763.39,1.093720160222193,0.66281887400534,33.60730814448778,191.0,65.0,126.0,34.031413612565444,4272.97,0.0,49.554227152750244,4955.4227152750245,18060.870000000003,13105.429999999997,1.3781211299438483,1.788261897024983,22.097628630548076,73.0,28.0,45.0,38.35616438356164,2141.66,0.0
194,0.3867702876727472,40,9,63.0,21.0,10,9,2.9000000000000004,20,29,1.5,2.5,0.023000000000000003,0.6000000000000001,5.0,17.49393576644976,1749.3935766449758,36311.619999999995,34562.259999999995,1.0506147456792467,0.49023174683946413,32.69534484664744,199.0,66.0,133.0,33.165829145728644,4614.13,0.0,78.24655846590034,7824.655846590034,19677.37,11852.720000000001,1.660156487287306,2.72862496548307,17.603538326976395,72.0,31.0,41.0,43.05555555555556,2151.22,0.0
170,0.38323989033728934,47,9,64.0,22.0,12,9,2.8,20,24,1.4,2.6,0.023000000000000003,0.45,2.5,43.276256607499946,4327.6256607499945,26959.61,22631.940000000002,1.191219577287674,1.1329696169377423,19.190478598793145,206.0,71.0,135.0,34.46601941747573,2809.72,0.0,11.66474383194989,1166.474383194989,7131.89,5965.4400000000005,1.1955346127024997,0.9299910117073904,14.196025726223358,80.0,27.0,53.0,33.75,898.51,0.0
172,0.38323989033728934,47,9,64.0,22.0,12,9,2.8,20,24,1.4,2.6,0.023000000000000003,0.45,2.5,43.276256607499946,4327.6256607499945,26959.61,22631.940000000002,1.191219577287674,1.1329696169377423,19.190478598793145,206.0,71.0,135.0,34.46601941747573,2809.72,0.0,11.66474383194989,1166.474383194989,7131.89,5965.4400000000005,1.1955346127024997,0.9299910117073904,14.196025726223358,80.0,27.0,53.0,33.75,898.51,0.0
184,0.3824818391866828,44,9,63.0,21.0,11,8,2.8,20,26,1.5,2.4000000000000004,0.023000000000000003,0.55,5.0,18.74417883139977,1874.4178831399768,36199.8,34325.350000000006,1.0546083288298589,0.5198218209829659,24.019392916941733,187.0,65.0,122.0,34.75935828877005,4701.92,0.0,73.27355447825008,7327.355447825008,16501.65,9174.289999999999,1.7986841488551162,2.891219137194847,20.29083315728927,69.0,31.0,38.0,44.927536231884055,1754.8,0.0
157,0.3755828303215017,48,8,66.0,29.0,14,8,2.7,20,25,1.5,2.7,0.025,0.45,2.0,30.664673740349862,3066.4673740349863,19046.350000000002,15979.83,1.1918994131977625,1.03437375264253,12.913177021248648,178.0,59.0,119.0,33.146067415730336,1879.86,0.0,30.00716172904997,3000.7161729049967,6776.58,3775.87,1.794706915227484,2.39925587399205,5.9284787289268985,60.0,25.0,35.0,41.666666666666664,605.09,0.0
151,0.37097967895428,48,8,65.0,28.0,12,8,2.5,19,23,1.3,2.7,0.013000000000000001,0.45,2.0,40.221574594599694,4022.1574594599697,19289.009999999995,15266.88,1.2634546154813555,1.5105214946430598,9.584238577203761,196.0,69.0,127.0,35.204081632653065,2082.47,0.0,10.320660521750069,1032.066052175007,5551.44,4519.409999999999,1.2283550286431195,1.0554934738104076,6.963264154461362,78.0,25.0,53.0,32.05128205128205,696.12,0.0
238,0.3665576520744938,43,10,64.0,20.0,9,8,2.7,20,28,1.5,2.5,0.024,0.65,4.5,22.79769112209993,2279.769112209993,39815.29000000001,37535.46,1.0607380327828675,0.561334277222128,35.77321000788439,201.0,68.0,133.0,33.830845771144276,4795.17,0.0,57.61109902680038,5761.109902680038,19064.06,13302.94,1.4330711857679581,1.9870572615697888,25.679048071443923,83.0,32.0,51.0,38.55421686746988,2156.44,0.0
106,0.3615109191435021,42,9,63.0,30.0,11,7,2.7,8,22,1.2000000000000002,2.5,0.026000000000000002,0.4,2.5,29.218056993499776,2921.8056993499777,32041.27,29119.49,1.1003376089347718,0.8316192379915348,20.476539628591116,325.0,106.0,219.0,32.61538461538461,4044.16,0.0,35.12326579864992,3512.326579864992,12393.84,8881.539999999999,1.3954606971313535,2.2354038236228773,9.62226536060261,135.0,52.0,83.0,38.51851851851852,1494.54,0.0
208,0.356501983051679,37,9,62.0,21.0,10,8,2.8,20,27,1.5,2.5,0.021,0.6000000000000001,4.5,22.335339311050014,2233.533931105001,34522.28,32288.77,1.0691729663285408,0.5918100487224857,31.067213277446992,184.0,64.0,120.0,34.78260869565217,4375.2,0.0,54.5489362684502,5454.89362684502,15743.359999999999,10288.49,1.5301915052646209,2.3066649725929564,17.16262887987017,74.0,30.0,44.0,40.54054054054054,1871.18,0.0
183,0.3502955018344592,45,9,63.0,22.0,12,8,2.8,19,26,1.5,2.5,0.023000000000000003,0.55,2.5,24.0447548646999,2404.47548646999,24710.16,22305.609999999997,1.1078002350081437,0.7114111240729001,17.945230984699297,178.0,61.0,117.0,34.26966292134831,2800.42,0.0,45.21054602570019,4521.054602570019,10705.859999999999,6184.82,1.7309897458616417,2.5699151826725766,13.864058927457606,70.0,30.0,40.0,42.857142857142854,1016.37,0.0
197,0.3491864733424938,38,9,63.0,21.0,10,10,3.0,20,29,1.5,2.3,0.024,0.6000000000000001,4.5,16.099470606649703,1609.9470606649702,36048.04000000001,34438.13,1.046747892524943,0.47113491387803424,31.067679362904084,197.0,70.0,127.0,35.53299492385787,4721.04,0.0,69.41954804984995,6941.954804984995,17094.960000000003,10152.980000000001,1.6837381734229753,2.5352129322407158,26.235116837077534,76.0,35.0,41.0,46.05263157894737,1997.52,0.0
240,0.34760052138805814,46,11,65.0,20.0,8,8,2.6,19,29,1.5,2.4000000000000004,0.024,0.7,4.5,10.333859639349921,1033.385963934992,36929.71000000001,35896.37,1.0287867547609968,0.3758720427881708,33.31112616937411,211.0,72.0,139.0,34.12322274881517,4688.77,0.0,84.53040876570016,8453.040876570016,23006.48,14553.44,1.5808276256335272,2.6908360909483084,16.430100849757466,80.0,34.0,46.0,42.5,2454.29,0.0
182,0.34533547036342216,44,9,63.0,21.0,12,8,2.8,19,26,1.5,2.4000000000000004,0.023000000000000003,0.45,2.5,26.408517428049745,2640.8517428049745,22960.129999999997,20319.300000000003,1.1299665834945098,0.8276729863304515,17.362317378960487,185.0,65.0,120.0,35.13513513513514,2501.5,0.0,35.36518023370014,3536.518023370014,8631.79,5095.270000000001,1.6940790183837164,2.4735264837938633,11.609757823973025,70.0,31.0,39.0,44.285714285714285,829.43,0.0
201,0.34473369311349034,35,9,63.0,23.0,10,9,2.9000000000000004,20,27,1.5,2.4000000000000004,0.021,0.55,5.0,16.913918588299897,1691.3918588299894,37666.68,35975.3,1.0470150353158971,0.4895350121730127,27.589825937918267,213.0,74.0,139.0,34.74178403755869,4939.49,0.0,65.71933628505023,6571.933628505023,18362.25,11790.289999999999,1.5574044404336111,2.506258540295136,13.958596087897599,86.0,36.0,50.0,41.86046511627907,2095.32,0.0
200,0.33901838231489745,36,9,63.0,23.0,10,9,2.9000000000000004,20,30,1.5,2.4000000000000004,0.021,0.55,5.0,12.863041562399813,1286.3041562399812,33594.7,32308.449999999997,1.0398115663239802,0.4216719184890023,34.00985182022562,201.0,69.0,132.0,34.32835820895522,4386.7,0.0,74.63744627375021,7463.744627375021,18471.03,11007.310000000001,1.6780693920676348,2.792838733914572,15.992677726033294,80.0,35.0,45.0,43.75,2052.79,0.0
163,0.3348630389955946,50,9,67.0,31.0,13,7,2.5,19,25,1.4,2.6,0.026000000000000002,0.45,2.0,28.93191934965003,2893.1919349650034,25197.32,22304.09,1.1297174643753678,0.8960320630471577,23.876862293996318,221.0,72.0,149.0,32.57918552036199,2455.02,0.0,24.855417986049908,2485.5417986049906,8059.9400000000005,5574.39,1.445887352696887,1.8348305331814527,12.966643679677755,86.0,32.0,54.0,37.2093023255814,808.15,0.0
