trial,score,enabled,length,std,min_bandwidth_pct,expansion_lookback,expansion_min_ratio,min_mid_distance,va_trades_ratio,tr_on_return_pct,tr_on_pf,tr_on_sharpe,tr_on_max_dd,tr_on_trades,tr_on_wins,tr_on_losses,tr_on_win_rate,tr_on_gross_profit,tr_on_gross_loss,tr_on_net_pnl,tr_on_fees,tr_on_blocked,va_on_return_pct,va_on_pf,va_on_sharpe,va_on_max_dd,va_on_trades,va_on_wins,va_on_losses,va_on_win_rate,va_on_gross_profit,va_on_gross_loss,va_on_net_pnl,va_on_fees,va_on_blocked
0,-10.0,True,25,3.0,4.4,13,0.25,0.07,0.02727272727272727,19.563296076050012,4.764219194951128,1.6574080420386592,6.274531975701467,9.0,5.0,4.0,55.55555555555556,2476.0600000000004,519.72,1956.3400000000004,46.99,1181.0,2.024252803599993,1.7830039067032841,0.5415121180320088,4.677794195550582,3.0,1.0,2.0,33.333333333333336,460.96,258.53,202.43,14.82,460.0
1,-10.0,True,12,2.8,3.6,15,0.0,0.44,0.00909090909090909,1.3750513660499928,1.4057299657736342,0.2084445848930681,5.226037672315723,3.0,1.0,2.0,33.333333333333336,476.43,338.91999999999996,137.51000000000005,15.030000000000001,1191.0,-1.2966324684000028,0.0,-0.5625601133328316,2.7802933353770034,1.0,0.0,1.0,0.0,0.0,129.66,-129.66,4.92,462.0
2,-10.0,True,44,1.8,1.1,5,0.5,0.24,0.2727272727272727,14.429724861649976,1.4519132597134965,1.0063031600391785,7.557428769843806,63.0,16.0,47.0,25.396825396825395,4635.93,3192.98,1442.9500000000003,331.18,1001.0,5.847678891600007,1.3933977369051302,1.0352430287814673,10.097135354922017,30.0,9.0,21.0,30.0,2071.23,1486.46,584.77,148.06,377.0
3,-10.0,True,27,1.9,3.7,4,0.45,0.16,0.00909090909090909,3.766178157649992,3.1984706088377792,0.6228912590345578,3.916085285575943,2.0,1.0,1.0,50.0,547.93,171.31,376.61999999999995,7.13,1191.0,-1.2966324684000028,0.0,-0.5625601133328316,2.7802933353770034,1.0,0.0,1.0,0.0,0.0,129.66,-129.66,4.92,463.0
5,-10.0,True,34,1.7,0.30000000000000004,20,1.55,0.37,0.01818181818181818,0.9565801419999843,1.366808543272365,0.2353616814596423,4.80059646717091,5.0,2.0,3.0,40.0,356.45,260.78999999999996,95.66000000000003,25.02,1179.0,3.4068389396999916,8.695504856562005,1.4012291659111147,1.6605361058167019,2.0,1.0,1.0,50.0,384.95,44.27,340.68,10.34,457.0
6,-10.0,True,22,1.6,4.1000000000000005,10,0.2,0.22,,5.4792736419,99.0,1.0048948186403694,3.916085285575943,1.0,1.0,0.0,100.0,547.93,0.0,547.93,2.12,1193.0,,,,,,,,,,,,,
7,-10.0,True,11,2.9000000000000004,1.5,14,0.5,0.23,0.2636363636363636,20.470430824249995,1.5336885904080588,1.2877089983570618,8.432444463877516,58.0,18.0,40.0,31.03448275862069,5882.8,3835.7200000000003,2047.08,325.57,980.0,15.807285845849965,1.9074074074074072,2.029698360949701,9.905392396564343,29.0,10.0,19.0,34.48275862068966,3322.7799999999997,1742.04,1580.7399999999998,149.85999999999999,360.0
8,-10.0,True,32,1.7,5.9,16,1.55,0.41000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-10.0,True,49,2.3,2.6,2,1.05,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-10.0,True,19,2.5,1.7000000000000002,8,0.9,0.1,0.19090909090909092,8.848633464499981,1.4333364349133435,0.7401076070652903,6.45564318172793,32.0,9.0,23.0,28.125,2926.83,2041.9699999999998,884.8600000000001,166.6,1097.0,5.173811033399961,1.3959530715482864,0.8549254703946854,11.454926545694919,21.0,6.0,15.0,28.571428571428573,1824.0499999999997,1306.6700000000003,517.3799999999994,103.05,413.0
13,-10.0,True,39,2.2,2.4000000000000004,6,1.25,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
